Parcel,Name,Address,Aldermanic District
80926112098,,,18
80926113054,,,18
80926113088,,,18
80926115068,,,18
80926203962,,,18
80926206065,,,18
80926206106,,,18
80926206180,,,18
80926207055,,,18
80926302152,,,18
80926306021,,,18
80926306097,,,18
80926307178,,,18
80926308027,,,18
80926308085,,,18
80926310080,,,18
80926311054,,,18
80926311103,,,18
80926402142,,,18
80926402176,,,18
81033308067,,,3
81033308075,,,3
81033308083,,,3
81033308091,,,3
81033308108,,,3
81033308116,,,3
81033308124,,,3
81033308132,,,3
81033308140,,,3
81033308158,,,3
81033308166,,,3
81033308174,,,3
81033308182,,,3
81033308190,,,3
81033308207,,,3
81033308215,,,3
81033308223,,,3
81033308231,,,3
81033308249,,,3
81033308257,,,3
81033308265,,,3
81033308273,,,3
81033308281,,,3
81033402116,,,3
81033402207,,,3
81033409013,,,3
81033409021,,,3
81034104018,,,17
81034104042,,,17
81034104050,,,17
81034107012,,,17
81034107038,,,17
81031418082,,,12
81032103038,,,12
81032104028,,,12
81032104151,,,12
81032301301,,,12
81032309074,,,12
81032402018,,,12
81032402026,,,12
81032403066,,,12
81032410061,,,12
81030313085,,,12
81028102060,,,17
81028102094,,,17
81028102169,,,17
81028102242,,,17
81028102325,,,17
81028103092,,,17
81028104058,,,17
81028104173,,,17
81028107036,,,17
81028107127,,,17
81028108018,,,17
81028108365,,,17
81028112035,,,17
81028112142,,,17
81028113041,,,17
81028402056,,,17
81028403054,,,17
81030204250,,,18
81030205026,,,18
81030205092,,,18
81021416343,,,17
81021418018,,,17
81021418026,,,17
81022301022,,,17
81026204074,,,17
81026344127,,,17
81026352089,,,17
81026355132,,,17
81026357071,,,17
81026360032,,,17
81026360511,,,17
81026362179,,,17
81026363185,,,17
81026364258,,,17
81026364266,,,17
81026366147,,,17
81026368086,,,17
81026369092,,,17
81032414047,,,12
81032414097,,,12
81032416035,,,12
81032417041,,,12
81032418015,,,12
81032420044,,,12
81032420052,,,12
81032420292,,,12
81032423014,,,12
81031402176,,,12
81031403017,,,12
81031403182,,,12
81031404057,,,12
81031404172,,,12
81031406102,,,12
81031410145,,,12
81031413123,,,12
81031415020,,,12
81031415088,,,12
81031209100,,,12
81031213151,,,12
81031213177,,,12
81031217161,,,12
81031218185,,,12
81031219050,,,12
81031225106,,,12
81031229124,,,12
81031302144,,,12
81031201122,,,12
81031205059,,,12
81031206148,,,12
81031208186,,,12
81031209019,,,12
81030205373,,,18
81030205464,,,18
81030206024,,,18
81030206107,,,18
81030209127,,,18
81030211031,,,18
81030306080,,,12
81030311138,,,12
81030312128,,,12
60801212519,,,20
60801218070,,,20
60801226015,,,20
60801226023,,,20
81034414300,,,17
81035201029,,,3
60801101126,,,10
60801104112,,,20
60801104229,,,20
60801108213,,,20
60801113105,,,10
60801113204,,,10
60801113270,,,10
60801113460,,,10
60801113494,,,10
60801114179,,,10
60801115094,,,10
60801117090,,,20
60801117123,,,20
60801119088,,,20
60801201033,,,20
60801201306,,,20
60801201356,,,20
60801201398,,,20
60801202122,,,20
60801203237,,,20
60801204045,,,20
60801204061,,,20
60801205043,,,20
81034107426,,,17
81034109076,,,17
81034114083,,,17
81034200923,,,17
81034205147,,,17
81034205270,,,17
81034207036,,,17
81034207044,,,17
81034303115,,,3
81034305129,,,3
81034306078,,,3
81034307068,,,3
81034309155,,,17
81034310277,,,17
81034310417,,,17
81034313057,,,17
81034314013,,,17
81034314021,,,17
81034314039,,,17
81034314047,,,17
81034314055,,,17
81034314063,,,17
81034315011,,,17
81034315029,,,17
81034315037,,,17
81034315045,,,17
81034315053,,,17
81034315061,,,17
81034325010,,,17
81034325028,,,17
81034325036,,,17
81034325044,,,17
81034325052,,,17
81034325060,,,17
81034325078,,,17
81034325086,,,17
81034325094,,,17
81034325101,,,17
81034325119,,,17
81034325127,,,17
81034325135,,,17
81034325143,,,17
81033201146,,,12
81033204249,,,3
81033208027,,,3
81033301160,,,3
81033304156,,,12
81033305120,,,12
81033306053,,,12
81033306144,,,12
81033308017,,,3
81033308025,,,3
81033308033,,,3
81033308041,,,3
81033308059,,,3
60801226370,,,20
60801226388,,,20
60801226396,,,20
60801226403,,,20
60801226411,,,20
60801226429,,,20
60801226437,,,20
60801226445,,,20
60801226453,,,20
60801226461,,,20
60801226479,,,20
60801226487,,,20
60801303160,,,7
60801305091,,,7
60801306081,,,7
60801307055,,,7
60801308269,,,7
60801310107,,,7
60801311105,,,7
60801312046,,,7
60801312228,,,7
60801312260,,,7
60801313250,,,7
60801401039,,,20
60801401112,,,20
60801404124,,,20
60801404174,,,7
81034325151,,,17
81034325169,,,17
81034401092,,,17
81034403098,,,17
81034406191,,,17
81034406216,,,17
81034408155,,,17
81034409195,,,17
81034409210,,,17
81034410077,,,17
81034410100,,,17
81034410184,,,17
81034413021,,,17
81034413245,,,17
81034413279,,,17
60801206132,,,20
60801208013,,,20
60801208071,,,20
60801208378,,,20
60801210208,,,20
60801211131,,,20
60801417052,,,7
60801417060,,,7
60801417078,,,7
60801417086,,,7
60801417094,,,7
60801417101,,,7
60801417119,,,7
60801417127,,,7
60801417135,,,7
60801417143,,,7
60801417151,,,7
60801417169,,,7
60801417177,,,7
60801417185,,,7
60801226031,,,20
60801226049,,,20
60801226057,,,20
60801226065,,,20
60801226073,,,20
60801226081,,,20
60801226099,,,20
60801226106,,,20
60801226114,,,20
60801226122,,,20
60801226130,,,20
60801226148,,,20
60801226156,,,20
60801226164,,,20
60801226172,,,20
60801226180,,,20
60801226198,,,20
60801226205,,,20
60801226213,,,20
60801226221,,,20
60801226239,,,20
60801226247,,,20
60801226255,,,20
60801226263,,,20
60801226271,,,20
60801226289,,,20
60801226297,,,20
60801226304,,,20
60801226312,,,20
60801226320,,,20
60801226338,,,20
60801226346,,,20
60801226354,,,20
60801226362,,,20
60802419031,,,7
60803101108,,,1
60803105019,,,1
60803105168,,,1
60803105241,,,1
60803106041,,,1
60803112113,,,1
60803112147,,,1
60803112197,,,1
60803113096,,,1
60803113179,,,1
60802312392,,,7
60802313126,,,7
60802401038,,,7
60802404082,,,7
60802408266,,,7
60802411029,,,7
60802411235,,,7
60802412093,,,7
60802412100,,,7
60802413223,,,7
60802104301,,,7
60802105086,,,7
60802105094,,,7
60802106109,,,20
60802111067,,,7
60802112099,,,7
60802302088,,,7
60802302377,,,7
60802302393,,,7
60802304208,,,7
60802309050,,,7
60802309175,,,7
60801407053,,,7
60801409067,,,7
60801410048,,,7
60801411179,,,7
60801411278,,,7
60801412060,,,7
60801413125,,,7
60801414016,,,20
60801415048,,,20
60801417010,,,7
60801417028,,,7
60801417036,,,7
60801417044,,,7
60812203151,,,7
60812207228,,,7
60811401110,,,7
60811402192,,,7
60811402316,,,7
60811406061,,,7
60811406087,,,7
60811408132,,,7
60811411086,,,7
60811411101,,,7
60811412167,,,7
60811415103,,,7
60811415187,,,7
60811417026,,,7
60811418123,,,7
60803114010,,,1
60803116074,,,1
60803116107,,,1
60803118012,,,1
60803118020,,,1
60803118038,,,1
60803118046,,,1
60803118054,,,1
60803118062,,,1
60803118070,,,1
60804104028,,,1
60804104226,,,1
60804203028,,,1
60804204068,,,1
60804207020,,,1
60804208028,,,1
60804208060,,,1
60804209018,,,1
60804210081,,,1
60811103112,,,7
60811103188,,,7
60811106158,,,7
60811110068,,,7
60811110125,,,7
60811111058,,,7
60811112204,,,7
60811114101,,,7
60811115084,,,7
60811202162,,,7
60811303077,,,7
60811304140,,,7
60811304471,,,7
60802415063,,,7
60812403016,,,7
60812404288,,,7
60812407034,,,7
60812407068,,,7
60812407141,,,7
60812407208,,,7
60901104103,,,14
60901201248,,,14
60901202098,,,14
60903201155,,,10
60903201212,,,10
60903203127,,,14
60903207278,,,14
60903211154,,,14
60903211162,,,14
60903211170,,,14
60903211188,,,14
60904101247,,,10
60904102071,,,10
60904102295,,,10
60904103061,,,10
60904105124,,,10
60904105174,,,10
60812316045,,,7
60812317035,,,7
60812210198,,,7
60812302127,,,7
60812302424,,,7
60812304040,,,7
60812305105,,,7
60812307086,,,7
60811437074,,,7
60812106024,,,7
60812106040,,,7
60812106363,,,7
60812110041,,,7
60812110067,,,7
60812110265,,,7
60812112112,,,7
60812113160,,,7
60812113186,,,7
60812114077,,,7
60812115059,,,7
60812117279,,,7
60812121345,,,7
60812201022,,,7
60812202179,,,7
70813307050,,,19
70813307084,,,19
70813326050,,,19
70813328098,,,19
70813402298,,,19
70813403147,,,19
70813404054,,,19
70813404103,,,19
70813405060,,,19
70814102128,,,19
70814206061,,,19
70814207150,,,19
70814207209,,,19
70814301100,,,19
60906107029,,,10
60906107095,,,10
60906109075,,,10
60906110072,,,10
60906110303,,,10
60906114024,,,10
60906114123,,,10
60906201053,,,10
60906205097,,,10
60906205138,,,10
60906205146,,,10
60906206045,,,10
60906207027,,,10
60906209049,,,10
60906209180,,,10
60904110058,,,10
60904111030,,,10
60904111246,,,10
60904113242,,,10
60905104175,,,10
60905107111,,,10
60905207242,,,10
60905210021,,,10
60906104017,,,10
60906104091,,,10
60906105065,,,10
60906106013,,,10
60812402050,,,7
70822118068,,,9
70822209031,,,9
70815308303,,,9
70816302057,,,9
70816305150,,,9
70816314242,,,9
70816317056,,,9
70816323029,,,9
70816402097,,,9
70816402261,,,9
70821111039,,,9
70821204107,,,9
70821205098,,,9
70821207010,,,9
70821212259,,,9
70821215039,,,9
70814433010,,,19
70814433028,,,19
70815308056,,,9
70815308064,,,9
70814423045,,,19
70814423194,,,19
70814425025,,,19
70814414101,,,19
70814414127,,,19
70814415042,,,19
70814302158,,,19
70814303015,,,19
70814305136,,,19
70814308148,,,19
70814309154,,,19
70814401017,,,19
70814404061,,,19
70814407081,,,19
70814408021,,,19
70814410050,,,19
70814411131,,,19
70814413054,,,19
70813109092,,,19
70813112160,,,19
70813304139,,,19
70823411065,,,9
70824102233,,,19
70824102267,,,19
70824203213,,,19
70824206043,,,19
70823104173,,,9
70823106054,,,9
70823107292,,,9
70823108092,,,9
70823108183,,,9
70823110287,,,9
70823112100,,,9
70823113025,,,9
70823117077,,,9
70823203016,,,9
70823204072,,,9
70816407063,,,9
70816408110,,,9
70820101031,,,9
70820105174,,,9
70820106106,,,9
70820109035,,,9
70823208173,,,9
70823208256,,,9
70823210376,,,9
70823210459,,,9
70823211077,,,9
70823211241,,,9
70823212132,,,9
70823212140,,,9
70823212182,,,9
70823212190,,,9
70823306084,,,9
70823307230,,,9
70823309054,,,9
70823313013,,,9
70823313021,,,9
70821405044,,,9
70821406191,,,9
70821407090,,,9
70821411041,,,9
70821411140,,,9
70822103019,,,9
70822103035,,,9
70822105023,,,9
70822105213,,,9
70822105445,,,9
70822106097,,,9
70822106112,,,9
70822107186,,,9
70822109116,,,9
70822111137,,,9
70822113018,,,9
70822113026,,,9
70822113034,,,9
70822113042,,,9
70822113050,,,9
70822113068,,,9
70822113076,,,9
70822113084,,,9
70822113092,,,9
70822113109,,,9
70822113117,,,9
70822113125,,,9
70822113133,,,9
70822113141,,,9
70822113159,,,9
70822113167,,,9
70822113175,,,9
70822113183,,,9
70822115014,,,9
70822115022,,,9
70822115030,,,9
70822115048,,,9
70822115056,,,9
70822115064,,,9
70822116012,,,9
70822116020,,,9
70822116038,,,9
70822116046,,,9
70822116054,,,9
70822116062,,,9
70822116070,,,9
70822116088,,,9
70822116096,,,9
70822116103,,,9
70822116111,,,9
70822116129,,,9
70822118018,,,9
70822118026,,,9
70822118034,,,9
70822118042,,,9
70822118050,,,9
70824304087,,,19
70824306273,,,19
70824403152,,,19
70824404192,,,19
70824404259,,,19
70824404415,,,19
70824407097,,,19
70824410157,,,19
70824411204,,,19
70824413010,,,19
70823313039,,,9
70823313047,,,9
70823313055,,,9
70823313063,,,9
70823313071,,,9
70823313089,,,9
70823313097,,,9
70823313104,,,9
70823313112,,,9
70823313120,,,9
70823313138,,,9
70823313146,,,9
70823313154,,,9
70823313162,,,9
70823313170,,,9
70823313188,,,9
70823313196,,,9
70823313203,,,9
70823313211,,,9
70823313229,,,9
70823313237,,,9
70823313245,,,9
70823314152,,,9
70823400894,,,9
70823400969,,,9
70823403062,,,9
70823403111,,,9
70823404086,,,9
70823404242,,,9
70823404309,,,9
70823404432,,,9
70823405042,,,9
70823405068,,,9
70823405167,,,9
70823406066,,,9
70823407048,,,9
70823408062,,,9
70828425095,,,1
70828426142,,,1
70828426192,,,1
70828431191,,,1
70828432115,,,1
70828435044,,,1
70829102048,,,1
70829104078,,,1
70829109094,,,1
70829110174,,,1
70829111122,,,1
70826310123,,,20
70826310256,,,20
70826313078,,,1
70826313440,,,1
70826403168,,,20
70826406138,,,20
70826407053,,,20
70826408184,,,20
70826408225,,,20
70826409041,,,20
70828107106,,,1
70828108063,,,1
70828113153,,,1
70828115084,,,1
70828118070,,,1
70828301261,,,1
70828304190,,,1
70828304215,,,1
70828305172,,,1
70828306196,,,1
70828309083,,,1
70824208015,,,19
70824208106,,,19
70824213030,,,19
70824213139,,,19
70824216050,,,19
70824218105,,,19
70824301223,,,19
70834303079,,,1
70834307146,,,1
70834400982,,,1
70834407037,,,1
70834408043,,,1
70835107157,,,20
70835108030,,,20
70835108098,,,20
70835111083,,,20
70835112023,,,20
70829402117,,,1
70829405062,,,1
70829410087,,,1
70829412025,,,1
70829412091,,,1
70829415061,,,1
70829419138,,,1
70829421026,,,1
70833101044,,,1
70833106052,,,1
70833108024,,,1
70833108040,,,1
70833108115,,,1
70833109105,,,1
70833116035,,,1
70833116150,,,1
70833122016,,,1
70833123171,,,1
70833202090,,,1
70833204145,,,1
70833211033,,,1
70833211067,,,1
70833304086,,,1
70833306016,,,1
70833307030,,,1
70828310064,,,1
70828312044,,,1
70828312101,,,1
70828312127,,,1
70828313307,,,1
70828314660,,,1
70828319032,,,1
70828319173,,,1
70828408075,,,1
70828422158,,,1
70828424146,,,1
70836301089,,,20
70836303134,,,20
70836303142,,,20
70836308085,,,20
70836308192,,,20
70836207063,,,20
70836207261,,,20
70836207493,,,20
70836208144,,,20
70836208251,,,20
70836208293,,,20
70835302062,,,1
70835303060,,,20
70835304050,,,20
70835306064,,,1
70835308094,,,1
70835308135,,,1
70835309183,,,1
70835315536,,,1
70835315544,,,1
70835317029,,,1
70836104011,,,20
70836105316,,,20
70836108146,,,20
70836113111,,,20
70836114169,,,20
70836114193,,,20
70836119044,,,20
70836120132,,,20
70836201031,,,20
70836204027,,,20
70835201058,,,20
70835205042,,,20
70835206016,,,20
70835206181,,,20
70835207121,,,20
70835209086,,,20
70835210075,,,20
70835301147,,,20
70835112304,,,20
70834101019,,,1
70834104013,,,1
70834104021,,,1
70834207031,,,1
70834209144,,,1
70834210076,,,1
70834302013,,,1
70834303061,,,1
70913105239,,,6
70913105271,,,6
70913107243,,,6
70913111153,,,6
70913111286,,,6
70913112036,,,6
70913113050,,,6
70913114123,,,6
70913119313,,,6
70913124130,,,6
70913125120,,,6
70913202168,,,6
70913202332,,,6
70913204289,,,6
70913205097,,,6
70913205253,,,6
70913205360,,,6
70913206087,,,6
70913207019,,,6
70913209031,,,6
70913209065,,,6
70901105043,,,12
70901106025,,,12
70901107130,,,12
70901108170,,,12
70901109235,,,12
70912400953,,,12
70912403105,,,6
70912404103,,,6
70912404145,,,6
70912404301,,,6
70912404450,,,6
70912407339,,,6
70912409046,,,6
70912409153,,,6
70836403091,,,20
70836406178,,,10
70836410161,,,10
70836413058,,,20
70836419030,,,20
70921212042,,,5
70921212076,,,5
70921213256,,,5
70921216226,,,5
70921219072,,,5
70921219171,,,5
70921219270,,,5
70921221150,,,5
70921221340,,,5
70921222017,,,5
70921301027,,,5
70921301035,,,5
70920416215,,,11
70920418021,,,11
70920419186,,,11
70920419285,,,11
70920420042,,,11
70920420208,,,11
70921104025,,,5
70921104223,,,5
70921105213,,,5
70921108085,,,5
70921110072,,,5
70921111012,,,5
70921112052,,,5
70921112119,,,5
70921112218,,,5
70921112234,,,5
70921114123,,,5
70921115139,,,5
70921117078,,,5
70921117094,,,5
70921117101,,,5
70921119016,,,5
70921122043,,,5
70921124106,,,5
70921125039,,,5
70921126277,,,5
70920117102,,,5
70920117110,,,5
70920117201,,,5
70920213033,,,11
70920302117,,,11
70920302175,,,11
70918302145,,,19
70918302244,,,19
70918304109,,,19
70918305173,,,19
70918305214,,,19
70913406067,,,6
70913406075,,,6
70913406223,,,6
70913416090,,,6
70913426023,,,6
70914404078,,,2
70914405042,,,2
70914408062,,,2
70914418053,,,2
70914422179,,,4
70917301015,,,19
70913214030,,,6
70913215137,,,6
70913309188,,,6
70913309344,,,6
70913313147,,,2
70913314244,,,2
70913314286,,,2
70913320027,,,2
70913321166,,,2
70913323112,,,2
70913323352,,,2
70913331074,,,2
70913331123,,,2
70912409385,,,6
70912410184,,,6
70920302208,,,11
70920304048,,,11
70920304098,,,11
70920304220,,,11
70920304303,,,11
70920308264,,,11
70920308321,,,11
70920309139,,,11
70920404046,,,5
70920405060,,,5
70920405127,,,5
70920405284,,,5
70920405317,,,5
70920406092,,,5
70920406175,,,5
70920408064,,,5
70920409153,,,5
70920410374,,,5
70920410390,,,5
70920412180,,,5
70920413039,,,5
70920414227,,,5
70920415035,,,5
70920415126,,,5
70919306211,,,11
70919307053,,,19
70919402019,,,11
70919402093,,,11
70919409049,,,11
70919412117,,,11
70919413115,,,11
70920105016,,,5
70920106048,,,5
70920106072,,,5
70920106204,,,5
70920106220,,,5
70920106329,,,5
70920106345,,,5
70920107088,,,5
70920107153,,,5
70920107210,,,5
70920110164,,,5
70920112011,,,5
70920112144,,,5
70920113126,,,5
70919104186,,,11
70919108071,,,11
70919108104,,,11
70919109201,,,11
70919110034,,,11
70919110349,,,11
70919201049,,,11
70919204176,,,11
70919214125,,,11
70919215107,,,11
70919216072,,,11
70919217088,,,11
70919218044,,,19
70919218060,,,19
70919218101,,,19
70919219026,,,19
70919219068,,,19
70919221013,,,19
70919224025,,,19
70919224231,,,19
70919225114,,,19
70919225255,,,19
70919302219,,,11
70918307252,,,19
70918309018,,,19
70918311055,,,19
70918401096,,,19
70918403068,,,19
70918404074,,,19
70918404107,,,19
70918405072,,,19
70918406070,,,19
70918409016,,,19
70918411087,,,19
70918412168,,,19
70918103056,,,19
70918105078,,,19
70918204078,,,19
70918206123,,,19
70918208012,,,19
70918208020,,,19
70918211213,,,19
70918214118,,,19
70918225173,,,19
70918225248,,,19
70931210044,,,20
70931210078,,,20
70931210135,,,20
70931211076,,,20
70931212165,,,20
70929304180,,,11
70929306201,,,11
70929306326,,,11
70929307085,,,11
70929309148,,,11
70929401209,,,11
70929403164,,,11
70929403213,,,11
70929404089,,,11
70929405152,,,11
70929407067,,,11
70929408015,,,11
70929415276,,,11
70929417032,,,11
70929417107,,,11
70929417115,,,11
70929419179,,,11
70929420043,,,10
70929421041,,,10
70929422065,,,10
70930104181,,,11
70930104347,,,11
70929116288,,,11
70929118036,,,11
70929120023,,,11
70929121146,,,11
70929202178,,,11
70929207079,,,11
70929208019,,,11
70929208043,,,11
70929213068,,,11
70929214181,,,11
70929215048,,,11
70929215171,,,11
70929218084,,,11
70929219066,,,11
70929219149,,,11
70929220162,,,11
70929221251,,,11
70929223116,,,11
70929223364,,,11
70929225013,,,11
70929225021,,,11
70929225039,,,11
70922434249,,,13
70922438233,,,13
70922438316,,,13
70922439033,,,13
70922439421,,,13
70922440303,,,13
70922303171,,,5
70922306068,,,5
70922320109,,,13
70922326123,,,13
70922327204,,,13
70921417072,,,13
70921417353,,,13
70921419234,,,13
70921421081,,,5
70922111152,,,8
70922117019,,,8
70922117168,,,8
70922120012,,,8
70922206169,,,5
70922210053,,,5
70922212075,,,5
70922220010,,,5
70922222107,,,5
70922232114,,,5
70922234037,,,5
70922234128,,,5
70922236174,,,5
70922237172,,,5
70921301241,,,5
70921301275,,,5
70921301308,,,5
70921303148,,,5
70921308114,,,5
70921312199,,,5
70921313064,,,5
70921403287,,,5
70921403394,,,5
70921205170,,,5
70921207126,,,5
70921208033,,,5
70921210038,,,5
70923219070,,,8
70923310109,,,13
70923315167,,,13
70923409209,,,13
70923409291,,,13
70922422161,,,13
70922422187,,,13
70922423036,,,13
70922424076,,,13
70922424167,,,13
70922425090,,,13
70922426014,,,13
70922430122,,,13
70922430198,,,13
70922431138,,,13
